,TUCASEID,LEJF_11,LEJF_12,LEJF_13,LEJF_14
6054,20180212170846,-1,-1,-1,-1
6055,20180212170888,1,1,2,1
6056,20180212170919,1,1,3,1
6057,20180212171041,-1,-1,-1,-1
6058,20180212171050,-1,-1,-1,-1
6059,20180212171053,-1,-1,-1,-1
6060,20180212171074,1,3,3,1
6061,20180212171075,1,1,3,2
6062,20180212171113,-1,-1,-1,-1
6063,20180212171124,-1,-1,-1,-1
6064,20180212171176,-1,-1,-1,-1
6065,20180212171222,-1,-1,-1,-1
6066,20180212171260,1,2,3,2
6067,20180212171263,-1,-1,-1,-1
6068,20180212171346,1,1,3,2
6069,20180212171355,2,-1,-1,-1
6070,20180212171356,1,1,1,1
6071,20180212171361,-1,-1,-1,-1
6072,20180212171374,1,3,1,2
6073,20180212171386,1,1,5,1
6074,20180212171429,-1,-1,-1,-1
6075,20180212171433,-1,-1,-1,-1
6076,20180212171451,-1,-1,-1,-1
6077,20180212171455,1,1,2,1
6078,20180212171508,2,-1,-1,-1
6079,20180212171536,-1,-1,-1,-1
6080,20180212171544,-1,-1,-1,-1
6081,20180212171560,-1,-1,-1,-1
6082,20180212171585,1,1,3,1
6083,20180212171590,1,3,2,2
6084,20180212171618,1,1,1,2
6085,20180212171645,-1,-1,-1,-1
6086,20180212171679,1,1,5,1
6087,20180212171684,-1,-1,-1,-1
6088,20180212171728,-1,-1,-1,-1
6089,20180212171748,-1,-1,-1,-1
6090,20180212171776,-1,-1,-1,-1
6091,20180212171785,-1,-1,-1,-1
6092,20180212171788,1,2,1,1
6093,20180212171790,-1,-1,-1,-1
6094,20180212171804,1,3,5,1
6095,20180212171875,1,1,4,1
6096,20180212171906,-1,-1,-1,-1
6097,20180212171930,1,1,2,1
6098,20180212171949,2,-1,-1,-1
6099,20180212171976,-1,-1,-1,-1
6100,20180212172049,1,1,5,1
6101,20180212172061,1,3,7,1
6102,20180212172126,-1,-1,-1,-1
6103,20180212172156,-1,-1,-1,-1
6104,20180212172197,-1,-1,-1,-1
6105,20180212172207,1,1,5,1
6106,20180212172215,-1,-1,-1,-1
6107,20180212172235,2,-1,-1,-1
6108,20180212172256,-1,-1,-1,-1
6109,20180212172261,1,1,5,1
6110,20180212172265,1,1,4,1
6111,20180212172284,1,1,4,1
6112,20180212172288,1,2,1,2
6113,20180212172292,-1,-1,-1,-1
6114,20180212172297,-1,-1,-1,-1
6115,20180212172339,-1,-1,-1,-1
6116,20180212172391,1,2,1,2
6117,20180212172403,-1,-1,-1,-1
6118,20180212172455,-1,-1,-1,-1
6119,20180212172469,1,2,1,2
6120,20180212172517,-1,-1,-1,-1
6121,20180212172528,-1,-1,-1,-1
6122,20180301180022,1,2,5,2
6123,20180301180545,1,1,3,1
6124,20180301180600,-1,-1,-1,-1
6125,20180301180629,-1,-1,-1,-1
6126,20180301180638,-1,-1,-1,-1
6127,20180301180671,-1,-1,-1,-1
6128,20180301180787,-1,-1,-1,-1
6129,20180301180789,-1,-1,-1,-1
6130,20180301180826,-1,-1,-1,-1
6131,20180301180846,-1,-1,-1,-1
6132,20180301180867,-1,-1,-1,-1
6133,20180301180868,-1,-1,-1,-1
6134,20180301180884,-1,-1,-1,-1
6135,20180301180928,-1,-1,-1,-1
6136,20180301180934,-1,-1,-1,-1
6137,20180301180948,-1,-1,-1,-1
6138,20180301181028,1,1,2,1
6139,20180301181076,1,2,1,2
6140,20180301181122,-1,-1,-1,-1
6141,20180301181163,-1,-1,-1,-1
6142,20180301181220,-1,-1,-1,-1
6143,20180301181231,-1,-1,-1,-1
6144,20180301181253,-1,-1,-1,-1
6145,20180301181308,-1,-1,-1,-1
6146,20180301181321,1,1,5,1
6147,20180301181330,1,1,2,2
6148,20180301181347,-1,-1,-1,-1
6149,20180301181398,1,1,5,1
6150,20180301181428,-1,-1,-1,-1
6151,20180301181486,-1,-1,-1,-1
6152,20180301181500,-1,-1,-1,-1
6153,20180301181539,-1,-1,-1,-1
6154,20180301181562,-1,-1,-1,-1
6155,20180301181591,-1,-1,-1,-1
6156,20180301181596,-1,-1,-1,-1
6157,20180301181598,-1,-1,-1,-1
6158,20180301181668,-1,-1,-1,-1
6159,20180301181721,-1,-1,-1,-1
6160,20180301181723,-1,-1,-1,-1
6161,20180301181734,1,1,5,2
6162,20180301181754,-1,-1,-1,-1
6163,20180301181762,1,1,3,1
6164,20180301181779,-1,-1,-1,-1
6165,20180301181794,-1,-1,-1,-1
6166,20180301181814,-1,-1,-1,-1
6167,20180301181854,1,1,5,1
6168,20180301181856,-1,-1,-1,-1
6169,20180301181858,1,1,3,2
6170,20180301181902,-1,-1,-1,-1
6171,20180301181932,-1,-1,-1,-1
6172,20180301181953,-1,-1,-1,-1
6173,20180301182047,-1,-1,-1,-1
6174,20180301182050,1,1,4,1
6175,20180301182076,-1,-1,-1,-1
6176,20180301182094,-1,-1,-1,-1
6177,20180301182115,-1,-1,-1,-1
6178,20180301182158,-1,-1,-1,-1
6179,20180301182171,-1,-1,-1,-1
6180,20180301182226,-1,-1,-1,-1
6181,20180301182230,1,1,6,1
6182,20180301182231,-1,-1,-1,-1
6183,20180301182247,-1,-1,-1,-1
6184,20180301182279,1,3,5,1
6185,20180301182280,-1,-1,-1,-1
6186,20180301182365,-1,-1,-1,-1
6187,20180301182454,-1,-1,-1,-1
6188,20180301182503,1,1,4,1
6189,20180301182523,-1,-1,-1,-1
6190,20180302180022,-1,-1,-1,-1
6191,20180302180023,2,-1,-1,-1
6192,20180302180026,-1,-1,-1,-1
6193,20180302180030,-1,-1,-1,-1
6194,20180302180033,1,1,3,1
6195,20180302180053,-1,-1,-1,-1
6196,20180302180064,-1,-1,-1,-1
6197,20180302180066,-1,-1,-1,-1
6198,20180302180072,1,2,2,1
6199,20180302180095,-1,-1,-1,-1
6200,20180302180099,-1,-1,-1,-1
6201,20180302180108,-1,-1,-1,-1
6202,20180302180134,1,2,5,1
6203,20180302180141,-1,-1,-1,-1
6204,20180302180156,-1,-1,-1,-1
6205,20180302180163,-1,-1,-1,-1
6206,20180302180502,-1,-1,-1,-1
6207,20180302180506,-1,-1,-1,-1
6208,20180302180508,-1,-1,-1,-1
6209,20180302180512,-1,-1,-1,-1
6210,20180302180514,-1,-1,-1,-1
6211,20180302180524,1,3,3,2
6212,20180302180528,-1,-1,-1,-1
6213,20180302180529,-1,-1,-1,-1
6214,20180302180541,-1,-1,-1,-1
6215,20180302180545,-1,-1,-1,-1
6216,20180302180558,-1,-1,-1,-1
6217,20180302180566,-1,-1,-1,-1
6218,20180302180573,-1,-1,-1,-1
6219,20180302180594,1,3,2,1
6220,20180302180608,1,3,3,2
6221,20180302180615,1,1,1,2
6222,20180302180618,1,1,6,1
6223,20180302180619,-1,-1,-1,-1
6224,20180302180622,1,1,2,1
6225,20180302180625,-1,-1,-1,-1
6226,20180302180626,-1,-1,-1,-1
6227,20180302180635,-1,-1,-1,-1
6228,20180302180645,-1,-1,-1,-1
6229,20180302180649,1,2,1,2
6230,20180302180659,-1,-1,-1,-1
6231,20180302180661,1,1,2,2
6232,20180302180668,-1,-1,-1,-1
6233,20180302180673,-1,-1,-1,-1
6234,20180302180678,-1,-1,-1,-1
6235,20180302180680,-1,-1,-1,-1
6236,20180302180708,1,3,5,1
6237,20180302180711,-1,-1,-1,-1
6238,20180302180728,1,1,3,2
6239,20180302180739,1,1,1,2
6240,20180302180746,-1,-1,-1,-1
6241,20180302180750,2,-1,-1,-1
6242,20180302180760,1,1,5,1
6243,20180302180778,1,3,2,1
6244,20180302180788,-1,-1,-1,-1
6245,20180302180799,2,-1,-1,-1
6246,20180302180816,-1,-1,-1,-1
6247,20180302180817,-1,-1,-1,-1
6248,20180302180856,1,1,5,1
6249,20180302180858,1,3,2,2
6250,20180302180863,1,1,4,1
6251,20180302180882,-1,-1,-1,-1
6252,20180302180883,2,-1,-1,-1
6253,20180302180886,-1,-1,-1,-1
6254,20180302180891,2,-1,-1,-1
6255,20180302180894,-1,-1,-1,-1
6256,20180302180899,-1,-1,-1,-1
6257,20180302180905,-1,-1,-1,-1
6258,20180302180908,1,3,5,1
6259,20180302180912,-1,-1,-1,-1
6260,20180302180914,-1,-1,-1,-1
6261,20180302180917,-1,-1,-1,-1
6262,20180302180926,1,1,2,1
6263,20180302180927,-1,-1,-1,-1
6264,20180302180944,1,1,3,2
6265,20180302180950,-1,-1,-1,-1
6266,20180302180958,-1,-1,-1,-1
6267,20180302180960,-1,-1,-1,-1
6268,20180302180962,-1,-1,-1,-1
6269,20180302180968,-1,-1,-1,-1
6270,20180302180973,1,1,3,2
6271,20180302180991,1,1,3,2
6272,20180302180993,-1,-1,-1,-1
6273,20180302180997,-1,-1,-1,-1
6274,20180302181002,1,1,3,1
6275,20180302181030,-1,-1,-1,-1
6276,20180302181031,-1,-1,-1,-1
6277,20180302181035,-1,-1,-1,-1
6278,20180302181037,-1,-1,-1,-1
6279,20180302181038,-1,-1,-1,-1
6280,20180302181039,1,1,5,1
6281,20180302181046,1,1,5,1
6282,20180302181060,1,1,4,1
6283,20180302181066,-1,-1,-1,-1
6284,20180302181077,2,-1,-1,-1
6285,20180302181087,-1,-1,-1,-1
6286,20180302181091,1,2,3,1
6287,20180302181106,1,1,3,1
6288,20180302181110,-1,-1,-1,-1
6289,20180302181111,1,1,5,2
6290,20180302181119,-1,-1,-1,-1
6291,20180302181125,1,1,2,1
6292,20180302181138,1,3,1,1
6293,20180302181139,-1,-1,-1,-1
6294,20180302181140,-1,-1,-1,-1
6295,20180302181156,2,-1,-1,-1
6296,20180302181162,-1,-1,-1,-1
6297,20180302181164,1,2,5,1
6298,20180302181168,1,1,5,1
6299,20180302181181,2,-1,-1,-1
6300,20180302181187,1,3,3,1
6301,20180302181191,1,1,2,1
6302,20180302181199,-1,-1,-1,-1
6303,20180302181208,1,1,3,1
6304,20180302181210,1,1,1,1
6305,20180302181217,1,2,1,2
6306,20180302181232,-1,-1,-1,-1
6307,20180302181236,-1,-1,-1,-1
6308,20180302181238,-1,-1,-1,-1
6309,20180302181244,1,1,2,2
6310,20180302181247,1,1,3,1
6311,20180302181257,-1,-1,-1,-1
6312,20180302181261,-1,-1,-1,-1
6313,20180302181267,-1,-1,-1,-1
6314,20180302181270,-1,-1,-1,-1
6315,20180302181274,-1,-1,-1,-1
6316,20180302181276,-1,-1,-1,-1
6317,20180302181279,-1,-1,-1,-1
6318,20180302181299,-1,-1,-1,-1
6319,20180302181304,-1,-1,-1,-1
6320,20180302181305,-1,-1,-1,-1
6321,20180302181310,1,1,2,1
6322,20180302181354,-1,-1,-1,-1
6323,20180302181367,-1,-1,-1,-1
6324,20180302181392,-1,-1,-1,-1
6325,20180302181396,1,3,1,2
6326,20180302181397,-1,-1,-1,-1
6327,20180302181416,-1,-1,-1,-1
6328,20180302181417,2,-1,-1,-1
6329,20180302181419,-1,-1,-1,-1
6330,20180302181429,2,-1,-1,-1
6331,20180302181433,-1,-1,-1,-1
6332,20180302181447,-1,-1,-1,-1
6333,20180302181458,-1,-1,-1,-1
6334,20180302181468,1,1,2,1
6335,20180302181469,-1,-1,-1,-1
6336,20180302181474,-1,-1,-1,-1
6337,20180302181475,-1,-1,-1,-1
6338,20180302181476,-1,-1,-1,-1
6339,20180302181483,1,1,5,1
6340,20180302181488,-1,-1,-1,-1
6341,20180302181489,2,-1,-1,-1
6342,20180302181492,-1,-1,-1,-1
6343,20180302181493,-1,-1,-1,-1
6344,20180302181497,1,1,5,1
6345,20180302181503,1,1,5,1
6346,20180302181509,1,1,5,1
6347,20180302181511,-1,-1,-1,-1
6348,20180302181513,-1,-1,-1,-1
6349,20180302181528,2,-1,-1,-1
6350,20180302181531,1,1,1,2
6351,20180302181548,1,2,1,2
6352,20180302181566,-1,-1,-1,-1
6353,20180302181580,1,1,4,1
6354,20180302181589,-1,-1,-1,-1
6355,20180302181594,-1,-1,-1,-1
6356,20180302181599,1,2,1,2
6357,20180302181602,-1,-1,-1,-1
6358,20180302181609,-1,-1,-1,-1
6359,20180302181614,-1,-1,-1,-1
6360,20180302181628,1,1,4,1
6361,20180302181633,-1,-1,-1,-1
6362,20180302181640,-1,-1,-1,-1
6363,20180302181641,1,1,5,1
6364,20180302181647,-1,-1,-1,-1
6365,20180302181656,1,1,5,1
6366,20180302181659,-1,-1,-1,-1
6367,20180302181667,-1,-1,-1,-1
6368,20180302181669,-1,-1,-1,-1
6369,20180302181678,-1,-1,-1,-1
6370,20180302181681,-1,-1,-1,-1
6371,20180302181686,1,1,2,1
6372,20180302181690,-1,-1,-1,-1
6373,20180302181695,-1,-1,-1,-1
6374,20180302181698,-1,-1,-1,-1
6375,20180302181703,1,1,5,1
6376,20180302181705,-1,-1,-1,-1
6377,20180302181708,1,1,5,1
6378,20180302181709,1,1,5,1
6379,20180302181713,-1,-1,-1,-1
6380,20180302181723,-1,-1,-1,-1
6381,20180302181728,-1,-1,-1,-1
6382,20180302181732,-1,-1,-1,-1
6383,20180302181738,1,1,2,1
6384,20180302181750,-1,-1,-1,-1
6385,20180302181759,1,1,3,1
6386,20180302181790,2,-1,-1,-1
6387,20180302181794,1,1,6,1
6388,20180302181813,1,3,3,1
6389,20180302181831,-1,-1,-1,-1
6390,20180302181832,1,2,1,2
6391,20180302181842,-1,-1,-1,-1
6392,20180302181866,-1,-1,-1,-1
6393,20180302181902,-1,-1,-1,-1
6394,20180302181920,-1,-1,-1,-1
6395,20180302181930,-1,-1,-1,-1
6396,20180302181933,-1,-1,-1,-1
6397,20180302181937,-1,-1,-1,-1
6398,20180302181938,-1,-1,-1,-1
6399,20180302181946,1,2,5,2
6400,20180302181964,-1,-1,-1,-1
6401,20180302181967,1,1,4,1
6402,20180302181973,1,3,1,2
6403,20180302181974,-1,-1,-1,-1
6404,20180302181976,1,1,5,1
6405,20180302181978,1,2,1,2
6406,20180302181979,1,1,1,2
6407,20180302181981,1,1,5,1
6408,20180302181992,-1,-1,-1,-1
6409,20180302181997,1,1,4,1
6410,20180302182012,-1,-1,-1,-1
6411,20180302182020,1,1,3,1
6412,20180302182024,-1,-1,-1,-1
6413,20180302182038,-1,-1,-1,-1
6414,20180302182039,-1,-1,-1,-1
6415,20180302182082,-1,-1,-1,-1
6416,20180302182084,-1,-1,-1,-1
6417,20180302182085,2,-1,-1,-1
6418,20180302182093,-1,-1,-1,-1
6419,20180302182099,2,-1,-1,-1
6420,20180302182113,-1,-1,-1,-1
6421,20180302182114,-1,-1,-1,-1
6422,20180302182122,-1,-1,-1,-1
6423,20180302182143,-1,-1,-1,-1
6424,20180302182150,-1,-1,-1,-1
6425,20180302182156,1,1,2,1
6426,20180302182163,-1,-1,-1,-1
6427,20180302182168,-1,-1,-1,-1
6428,20180302182173,-1,-1,-1,-1
6429,20180302182174,-1,-1,-1,-1
6430,20180302182178,1,1,3,1
6431,20180302182179,-1,-1,-1,-1
6432,20180302182195,1,2,1,1
6433,20180302182228,-1,-1,-1,-1
6434,20180302182231,-1,-1,-1,-1
6435,20180302182244,-1,-1,-1,-1
6436,20180302182247,1,1,5,1
6437,20180302182253,-1,-1,-1,-1
6438,20180302182262,1,1,2,1
6439,20180302182266,-1,-1,-1,-1
6440,20180302182280,-1,-1,-1,-1
6441,20180302182285,1,1,3,2
6442,20180302182294,-1,-1,-1,-1
6443,20180302182296,2,-1,-1,-1
6444,20180302182300,1,1,2,1
6445,20180302182303,1,2,4,1
6446,20180302182320,-1,-1,-1,-1
6447,20180302182322,-1,-1,-1,-1
6448,20180302182324,1,1,1,2
6449,20180302182329,-1,-1,-1,-1
6450,20180302182344,-1,-1,-1,-1
6451,20180302182350,1,1,3,1
6452,20180302182351,-1,-1,-1,-1
6453,20180302182362,-1,-1,-1,-1
6454,20180302182367,-1,-1,-1,-1
6455,20180302182372,-1,-1,-1,-1
6456,20180302182383,1,3,1,2
6457,20180302182385,1,1,5,2
6458,20180302182388,-1,-1,-1,-1
6459,20180302182396,-1,-1,-1,-1
6460,20180302182397,-1,-1,-1,-1
6461,20180302182418,-1,-1,-1,-1
6462,20180302182421,1,2,2,2
6463,20180302182425,-1,-1,-1,-1
6464,20180302182440,1,1,3,1
6465,20180302182457,1,1,3,1
6466,20180302182464,1,1,5,1
6467,20180302182470,1,2,1,2
6468,20180302182478,2,-1,-1,-1
6469,20180302182488,-1,-1,-1,-1
6470,20180302182493,-1,-1,-1,-1
6471,20180302182498,-1,-1,-1,-1
6472,20180303180011,-1,-1,-1,-1
6473,20180303180034,-1,-1,-1,-1
6474,20180303180036,-1,-1,-1,-1
6475,20180303180100,-1,-1,-1,-1
6476,20180303180639,2,-1,-1,-1
6477,20180303180679,-1,-1,-1,-1
6478,20180303180795,-1,-1,-1,-1
6479,20180303180854,-1,-1,-1,-1
6480,20180303180883,1,3,1,2
6481,20180303181013,-1,-1,-1,-1
6482,20180303181027,-1,-1,-1,-1
6483,20180303181068,-1,-1,-1,-1
6484,20180303181084,-1,-1,-1,-1
6485,20180303181108,-1,-1,-1,-1
6486,20180303181174,-1,-1,-1,-1
6487,20180303181213,-1,-1,-1,-1
6488,20180303181282,-1,-1,-1,-1
6489,20180303181296,-1,-1,-1,-1
6490,20180303181315,-1,-1,-1,-1
6491,20180303181335,-1,-1,-1,-1
6492,20180303181391,-1,-1,-1,-1
6493,20180303181509,-1,-1,-1,-1
6494,20180303181521,2,-1,-1,-1
6495,20180303181536,1,1,4,1
6496,20180303181571,1,1,3,1
6497,20180303181579,-1,-1,-1,-1
6498,20180303181665,-1,-1,-1,-1
6499,20180303181673,-1,-1,-1,-1
6500,20180303181832,-1,-1,-1,-1
6501,20180303181888,-1,-1,-1,-1
6502,20180303181960,-1,-1,-1,-1
6503,20180303182013,1,1,1,2
6504,20180303182175,-1,-1,-1,-1
6505,20180303182231,-1,-1,-1,-1
6506,20180303182438,1,3,1,1
6507,20180303182452,-1,-1,-1,-1
6508,20180303182461,-1,-1,-1,-1
6509,20180303182515,-1,-1,-1,-1
6510,20180303182517,1,1,5,2
6511,20180312170638,-1,-1,-1,-1
6512,20180312170672,-1,-1,-1,-1
6513,20180312170754,1,1,5,1
6514,20180312171631,-1,-1,-1,-1
6515,20180401180680,-1,-1,-1,-1
6516,20180401180983,-1,-1,-1,-1
6517,20180402180010,-1,-1,-1,-1
6518,20180402180047,-1,-1,-1,-1
6519,20180402180113,-1,-1,-1,-1
6520,20180402180185,1,2,5,1
6521,20180402180516,-1,-1,-1,-1
6522,20180402180549,-1,-1,-1,-1
6523,20180402180556,-1,-1,-1,-1
6524,20180402180583,1,1,3,1
6525,20180402180603,2,-1,-1,-1
6526,20180402180682,-1,-1,-1,-1
6527,20180402180685,-1,-1,-1,-1
6528,20180402180710,-1,-1,-1,-1
6529,20180402180743,1,2,1,2
6530,20180402180758,-1,-1,-1,-1
6531,20180402180764,-1,-1,-1,-1
6532,20180402180766,-1,-1,-1,-1
6533,20180402180777,-1,-1,-1,-1
6534,20180402180805,-1,-1,-1,-1
6535,20180402180820,2,-1,-1,-1
6536,20180402180828,-1,-1,-1,-1
6537,20180402180869,1,1,2,1
6538,20180402180896,2,-1,-1,-1
6539,20180402180915,-1,-1,-1,-1
6540,20180402180923,-1,-1,-1,-1
6541,20180402180929,-1,-1,-1,-1
6542,20180402180932,1,2,1,1
6543,20180402180967,1,1,3,1
6544,20180402181029,1,1,6,2
6545,20180402181058,-1,-1,-1,-1
6546,20180402181082,-1,-1,-1,-1
6547,20180402181104,-1,-1,-1,-1
6548,20180402181105,-1,-1,-1,-1
6549,20180402181158,1,1,5,1
6550,20180402181160,1,1,4,2
6551,20180402181167,-1,-1,-1,-1
6552,20180402181186,1,3,1,1
6553,20180402181203,-1,-1,-1,-1
6554,20180402181218,-1,-1,-1,-1
6555,20180402181242,1,3,3,1
6556,20180402181251,-1,-1,-1,-1
6557,20180402181301,-1,-1,-1,-1
6558,20180402181356,1,1,2,1
6559,20180402181398,-1,-1,-1,-1
6560,20180402181399,-1,-1,-1,-1
6561,20180402181455,-1,-1,-1,-1
6562,20180402181491,-1,-1,-1,-1
6563,20180402181529,1,3,5,2
6564,20180402181591,1,1,3,1
6565,20180402181655,1,1,3,2
6566,20180402181692,-1,-1,-1,-1
6567,20180402181693,-1,-1,-1,-1
6568,20180402181717,-1,-1,-1,-1
6569,20180402181719,-1,-1,-1,-1
6570,20180402181724,-1,-1,-1,-1
6571,20180402181749,1,1,1,2
6572,20180402181755,1,2,1,2
6573,20180402181762,-1,-1,-1,-1
6574,20180402181765,-1,-1,-1,-1
6575,20180402181776,-1,-1,-1,-1
6576,20180402181779,1,2,1,1
6577,20180402181783,-1,-1,-1,-1
6578,20180402181793,-1,-1,-1,-1
6579,20180402181810,1,1,3,1
6580,20180402181886,-1,-1,-1,-1
6581,20180402181905,1,2,7,1
6582,20180402181928,-1,-1,-1,-1
6583,20180402181939,-1,-1,-1,-1
6584,20180402181958,-1,-1,-1,-1
6585,20180402181961,-1,-1,-1,-1
6586,20180402181963,-1,-1,-1,-1
6587,20180402182026,-1,-1,-1,-1
6588,20180402182031,-1,-1,-1,-1
6589,20180402182071,-1,-1,-1,-1
6590,20180402182078,-1,-1,-1,-1
6591,20180402182088,-1,-1,-1,-1
6592,20180402182092,-1,-1,-1,-1
6593,20180402182121,-1,-1,-1,-1
6594,20180402182139,-1,-1,-1,-1
6595,20180402182141,-1,-1,-1,-1
6596,20180402182146,1,1,4,1
6597,20180402182170,2,-1,-1,-1
6598,20180402182219,-1,-1,-1,-1
6599,20180402182222,-1,-1,-1,-1
6600,20180402182240,1,3,3,1
6601,20180402182242,1,1,3,2
6602,20180402182261,-1,-1,-1,-1
6603,20180402182265,-1,-1,-1,-1
6604,20180402182278,-1,-1,-1,-1
6605,20180402182327,-1,-1,-1,-1
6606,20180402182346,1,1,2,2
6607,20180402182365,-1,-1,-1,-1
6608,20180402182386,-1,-1,-1,-1
6609,20180402182414,-1,-1,-1,-1
6610,20180402182431,1,1,2,1
6611,20180402182458,1,2,1,2
6612,20180402182472,1,2,5,2
6613,20180402182473,1,3,3,1
6614,20180402182507,-1,-1,-1,-1
6615,20180403180002,1,2,1,1
6616,20180403180023,-1,-1,-1,-1
6617,20180403180039,-1,-1,-1,-1
6618,20180403180041,-1,-1,-1,-1
6619,20180403180044,1,1,3,2
6620,20180403180050,-1,-1,-1,-1
6621,20180403180054,-1,-1,-1,-1
6622,20180403180064,-1,-1,-1,-1
6623,20180403180075,-1,-1,-1,-1
6624,20180403180076,-1,-1,-1,-1
6625,20180403180091,1,3,1,1
6626,20180403180111,-1,-1,-1,-1
6627,20180403180112,-1,-1,-1,-1
6628,20180403180509,-1,-1,-1,-1
6629,20180403180515,1,1,3,1
6630,20180403180517,1,2,1,2
6631,20180403180523,-1,-1,-1,-1
6632,20180403180532,-1,-1,-1,-1
6633,20180403180552,-1,-1,-1,-1
6634,20180403180561,2,-1,-1,-1
6635,20180403180576,-1,-1,-1,-1
6636,20180403180577,-1,-1,-1,-1
6637,20180403180586,-1,-1,-1,-1
6638,20180403180594,-1,-1,-1,-1
6639,20180403180609,1,1,3,1
6640,20180403180611,-1,-1,-1,-1
6641,20180403180646,-1,-1,-1,-1
6642,20180403180648,-1,-1,-1,-1
6643,20180403180651,1,3,1,1
6644,20180403180659,-1,-1,-1,-1
6645,20180403180665,-1,-1,-1,-1
6646,20180403180670,1,2,5,1
6647,20180403180672,1,1,3,1
6648,20180403180691,-1,-1,-1,-1
6649,20180403180696,2,-1,-1,-1
6650,20180403180705,1,2,5,2
6651,20180403180708,-1,-1,-1,-1
6652,20180403180710,-1,-1,-1,-1
6653,20180403180713,2,-1,-1,-1
6654,20180403180720,-1,-1,-1,-1
6655,20180403180723,1,1,5,2
6656,20180403180728,-1,-1,-1,-1
6657,20180403180731,-1,-1,-1,-1
6658,20180403180732,1,1,3,2
6659,20180403180739,-1,-1,-1,-1
6660,20180403180741,-1,-1,-1,-1
6661,20180403180748,1,1,5,1
6662,20180403180754,-1,-1,-1,-1
6663,20180403180756,2,-1,-1,-1
6664,20180403180776,1,1,3,1
6665,20180403180786,2,-1,-1,-1
6666,20180403180790,-1,-1,-1,-1
6667,20180403180799,-1,-1,-1,-1
6668,20180403180801,-1,-1,-1,-1
6669,20180403180813,1,1,3,1
6670,20180403180831,-1,-1,-1,-1
6671,20180403180851,1,3,1,1
6672,20180403180858,-1,-1,-1,-1
6673,20180403180861,1,1,5,2
6674,20180403180864,-1,-1,-1,-1
6675,20180403180879,-1,-1,-1,-1
6676,20180403180885,-1,-1,-1,-1
6677,20180403180891,-1,-1,-1,-1
6678,20180403180897,-1,-1,-1,-1
6679,20180403180899,1,1,2,2
6680,20180403180901,-1,-1,-1,-1
6681,20180403180907,1,1,5,2
6682,20180403180914,-1,-1,-1,-1
6683,20180403180922,-1,-1,-1,-1
6684,20180403180929,-1,-1,-1,-1
6685,20180403180942,-1,-1,-1,-1
6686,20180403180945,-1,-1,-1,-1
6687,20180403180949,1,1,6,2
6688,20180403180950,-1,-1,-1,-1
6689,20180403180955,-1,-1,-1,-1
6690,20180403180956,-1,-1,-1,-1
6691,20180403180958,-1,-1,-1,-1
6692,20180403180963,1,1,2,1
6693,20180403180965,-1,-1,-1,-1
6694,20180403180978,-1,-1,-1,-1
6695,20180403180984,-1,-1,-1,-1
6696,20180403180996,-1,-1,-1,-1
6697,20180403180999,-1,-1,-1,-1
6698,20180403181049,-1,-1,-1,-1
6699,20180403181050,1,2,5,2
6700,20180403181056,1,2,1,2
6701,20180403181060,-1,-1,-1,-1
6702,20180403181067,-1,-1,-1,-1
6703,20180403181069,-1,-1,-1,-1
6704,20180403181075,-1,-1,-1,-1
6705,20180403181083,-1,-1,-1,-1
6706,20180403181085,-1,-1,-1,-1
6707,20180403181088,1,1,2,1
6708,20180403181096,1,1,3,1
6709,20180403181098,-1,-1,-1,-1
6710,20180403181099,1,1,3,1
6711,20180403181100,-1,-1,-1,-1
6712,20180403181110,-1,-1,-1,-1
6713,20180403181116,1,1,5,1
6714,20180403181138,2,-1,-1,-1
6715,20180403181151,1,1,1,1
6716,20180403181154,2,-1,-1,-1
6717,20180403181160,-1,-1,-1,-1
6718,20180403181173,1,1,3,2
6719,20180403181176,-1,-1,-1,-1
6720,20180403181179,-1,-1,-1,-1
6721,20180403181181,1,1,5,1
6722,20180403181185,-1,-1,-1,-1
6723,20180403181187,-1,-1,-1,-1
6724,20180403181188,1,1,3,1
6725,20180403181195,-1,-1,-1,-1
6726,20180403181209,-1,-1,-1,-1
6727,20180403181212,1,1,1,2
6728,20180403181225,1,1,7,2
6729,20180403181250,1,1,5,2
6730,20180403181252,-1,-1,-1,-1
6731,20180403181260,1,1,4,1
6732,20180403181266,1,1,4,1
6733,20180403181267,-1,-1,-1,-1
6734,20180403181269,-1,-1,-1,-1
6735,20180403181273,-1,-1,-1,-1
6736,20180403181286,1,3,1,2
6737,20180403181288,-1,-1,-1,-1
6738,20180403181295,-1,-1,-1,-1
6739,20180403181297,-1,-1,-1,-1
6740,20180403181312,-1,-1,-1,-1
6741,20180403181317,-1,-1,-1,-1
6742,20180403181319,-1,-1,-1,-1
6743,20180403181327,-1,-1,-1,-1
6744,20180403181332,-1,-1,-1,-1
6745,20180403181340,2,-1,-1,-1
6746,20180403181342,-1,-1,-1,-1
6747,20180403181344,-1,-1,-1,-1
6748,20180403181346,-1,-1,-1,-1
6749,20180403181349,-1,-1,-1,-1
6750,20180403181353,1,2,2,2
6751,20180403181361,-1,-1,-1,-1
6752,20180403181362,-1,-1,-1,-1
6753,20180403181381,-1,-1,-1,-1
6754,20180403181383,-1,-1,-1,-1
6755,20180403181399,-1,-1,-1,-1
6756,20180403181407,1,1,2,1
6757,20180403181417,1,1,6,2
6758,20180403181418,1,1,1,1
6759,20180403181426,-1,-1,-1,-1
